Date,Name,X,Y,Z
2010-07-01,Pluto,329351301.8194996,-4509157344.006742,-1506401339.5633514
2010-08-01,Sun,0.0,0.0,0.0
2010-08-01,Mercury,-38286338.14221276,-51951615.91495693,-23867040.698339507
2010-08-01,Venus,-30412313.29571533,-95703520.09511235,-41175288.00077593
2010-08-01,Earth,93934307.61790225,-108773447.79255877,-47154471.81722559
2010-08-01,Mars,-204238595.25435993,-114885398.77171145,-47198875.44104077
2010-08-01,Jupiter,737033161.6563585,-70077706.4415899,-47993580.14369482
2010-08-01,Saturn,-1419718212.9457424,-150000780.97892013,-840637.0324041955
2010-08-01,Uranus,3003001341.0361333,-85413154.77252312,-79882466.91675761
2010-08-01,Neptune,3766485807.669163,-2227733084.6718,-1005595796.5229107
2010-08-01,Pluto,344140025.82473546,-4509176851.956751,-1510863212.8066187
2010-09-01,Sun,0.0,0.0,0.0
2010-09-01,Mercury,50412291.12077033,-23373836.834354743,-17795464.477105644
2010-09-01,Venus,58881349.69183003,-81542374.99043559,-40453903.23732014
2010-09-01,Earth,139681193.65435913,-50974425.86411865,-22097024.274323963
2010-09-01,Mars,-161164710.02081215,-155225531.3069996,-66864549.030595966
2010-09-01,Jupiter,739682203.9787109,-36484584.753925115,-33659172.13631188
2010-09-01,Saturn,-1418370109.8505611,-173812824.35940382,-10734053.633631665
2010-09-01,Uranus,3003483985.562717,-69491471.247673,-72915992.47639416
2010-09-01,Neptune,3774293514.974813,-2216265446.7461534,-1001096414.9428414
2010-09-01,Pluto,358925724.8308226,-4509156708.161169,-1515311800.263147
2010-10-01,Sun,0.0,0.0,0.0
2010-10-01,Mercury,-35653390.092615135,29944017.057958137,19611768.581514236
2010-10-01,Venus,106519096.98062158,-13436901.228360014,-12825877.887921795
2010-10-01,Earth,147860083.73123047,18272788.06606438,7923656.215710013
2010-10-01,Mars,-108082938.90180677,-183224498.84894145,-81139965.83869195
2010-10-01,Jupiter,740603357.202009,-3892949.018196292,-19711957.55020541
2010-10-01,Saturn,-1416624347.8995514,-196802686.31239194,-20304997.999514773
2010-10-01,Uranus,3003850606.058379,-54081062.95910807,-66171803.41553596
2010-10-01,Neptune,3781811517.1964507,-2205145501.77243,-996732133.291868
2010-10-01,Pluto,373231467.6062341,-4509099518.893868,-1519604217.7994578
2010-11-01,Sun,0.0,0.0,0.0
2010-11-01,Mercury,-26704223.661852032,-57832311.6041711,-28201664.16609325
2010-11-01,Venus,82124465.58371526,65563228.46479502,24262166.1300778
2010-11-01,Earth,115899874.09851645,84604485.10106845,36680473.757025324
2010-11-01,Mars,-44840753.84306201,-197605832.30713123,-89443717.19543226
2010-11-01,Jupiter,739852509.2572589,29793558.381499015,-5254742.662182408
2010-11-01,Saturn,-1414366436.7696385,-220495658.55210593,-30188409.305464745
2010-11-01,Uranus,3004125619.6555185,-38155112.132484965,-59200524.52974503
2010-11-01,Neptune,3789540931.987685,-2193632036.131611,-992212044.9000514
2010-11-01,Pluto,388010848.8280015,-4509001532.312656,-1524026608.9874058
2010-12-01,Sun,0.0,0.0,0.0
2010-12-01,Mercury,52964369.56642763,-12503484.695193991,-12245321.105380438
2010-12-01,Venus,2523269.496656785,98349126.56263618,44050963.753227204
2010-12-01,Earth,53389321.01534687,126081560.17409228,54661944.49709945
2010-12-01,Mars,20009491.560944762,-195157902.89892605,-90071766.84058625
2010-12-01,Jupiter,737477039.4394157,62328178.582151,8748298.125591956
2010-12-01,Saturn,-1411743988.328449,-243356171.35347804,-39743677.16018781
2010-12-01,Uranus,3004291263.454775,-22741619.20469042,-52452143.111498825
2010-12-01,Neptune,3796983008.82885,-2182467965.4032435,-987827811.9867125
2010-12-01,Pluto,402310244.12189436,-4508869128.642083,-1528293641.6477358
2011-01-01,Sun,0.0,0.0,0.0
2011-01-01,Mercury,-48685257.77851969,17712402.95037631,14437531.225018013
2011-01-01,Venus,-81125924.38684213,63000818.274578534,33440762.015715525
2011-01-01,Earth,-26296665.19374484,132995702.59315026,57659378.92969185
2011-01-01,Mars,84981669.455865,-174649082.70218062,-82419015.01040167
2011-01-01,Jupiter,733321915.5309298,95803117.01950474,23197714.18896081
2011-01-01,Saturn,-1408584330.4259348,-266901019.75812063,-49604736.54824499
2011-01-01,Uranus,3004358562.6376247,-6813561.137389596,-45477004.7187732
2011-01-01,Neptune,3804633804.4481816,-2170909134.7972217,-983287198.0409677
2011-01-01,Pluto,417082825.84151775,-4508693542.441244,-1532689767.4982972
2011-02-01,Sun,0.0,0.0,0.0
2011-02-01,Mercury,-13860489.53234561,-60946668.713677116,-31188235.092556745
2011-02-01,Venus,-106974989.35505332,-17538965.035002567,-1159731.9587086786
2011-02-01,Earth,-98497247.7903217,101187994.22765027,43869848.00846481
2011-02-01,Mars,141346388.33145162,-136714146.60261637,-66540869.54475215
2011-02-01,Jupiter,727446393.18284,129053699.5921042,37592852.28492227
2011-02-01,Saturn,-1404969829.2200403,-290359622.781652,-59449758.801938936
2011-02-01,Uranus,3004320278.310774,9114739.532641347,-38500267.39121579
2011-02-01,Neptune,3812244521.8512974,-2159327427.893759,-978736222.8468174
2011-02-01,Pluto,431851768.5447652,-4508478614.437728,-1537072519.5207114
2011-03-01,Sun,0.0,0.0,0.0
2011-03-01,Mercury,53196250.66130255,-4860050.069630206,-8177599.339958553
2011-03-01,Venus,-64508661.219870985,-81204552.53543557,-32491095.57429997
2011-03-01,Earth,-139785334.37595534,46796706.66111672,20290060.871232193
2011-03-01,Mars,179624749.2718079,-90050332.63786328,-46170587.693694316
2011-03-01,Jupiter,720671171.2358779,158828585.36201876,50520119.18566907
2011-03-01,Saturn,-1401316232.0293071,-311467835.23638743,-68325655.45404802
2011-03-01,Uranus,3004194937.987941,23501335.7501404,-32197527.19413414
2011-03-01,Neptune,3819084200.9358354,-2148846968.765186,-974616798.1371392
2011-03-01,Pluto,445188228.5158006,-4508250723.916637,-1541019624.9229007
2011-04-01,Sun,0.0,0.0,0.0
2011-04-01,Mercury,-53317532.019280456,10678483.263537878,11169439.688923826
2011-04-01,Venus,23981919.928524703,-96085442.90076889,-44785277.741679646
2011-04-01,Earth,-147436665.97070363,-25594100.334722865,-11093179.423979782
2011-04-01,Mars,203595678.84337124,-29432453.373917826,-19013441.24125549
2011-04-01,Jupiter,711560098.1070027,191436729.5766791,64718667.29106945
2011-04-01,Saturn,-1396843023.6895866,-334742185.9625935,-78131550.48974106
2011-04-01,Uranus,3003955675.3688717,39428555.085398324,-25218422.167857952
2011-04-01,Neptune,3826618410.964531,-2137222055.8060982,-970046233.6042621
2011-04-01,Pluto,459949905.63522595,-4507961096.320101,-1545376876.4620872
2011-05-01,Sun,0.0,0.0,0.0
2011-05-01,Mercury,-10433342.604114493,-61337023.81505173,-31742994.700229146
2011-05-01,Venus,94041195.34263809,-46633340.502534986,-26968072.515488323
2011-05-01,Earth,-115814664.2993782,-89136229.73888205,-38640219.46254603
2011-05-01,Mars,206224170.2107077,32290992.573272612,9227202.422993511
2011-05-01,Jupiter,701151654.3480797,222566138.88779718,78314977.14931212
2011-05-01,Saturn,-1392088209.5524654,-357163718.6340023,-87597322.48814926
2011-05-01,Uranus,3003623578.3581343,54840685.59163758,-18463600.70246654
2011-05-01,Neptune,3833871194.1087923,-2125950690.891622,-965613371.6082624
2011-05-01,Pluto,474231596.9471087,-4507643529.71982,-1549580791.3471391
2011-06-01,Sun,0.0,0.0,0.0
2011-06-01,Mercury,49569937.78386755,10542574.125395818,435821.8999215625
2011-06-01,Venus,101352909.17579216,35766532.05754851,9643890.769612212
2011-06-01,Earth,-52390096.83772077,-130832544.18690856,-56716521.73776359
2011-06-01,Mars,188107075.6734384,92798989.56248695,37470668.095586814
2011-06-01,Jupiter,688777044.1893638,254218759.27969426,92183419.23310676
2011-06-01,Saturn,-1386737574.8891394,-380220303.3890553,-97351054.12647407
2011-06-01,Uranus,3003176505.364745,70764658.51619188,-11482979.653622016
2011-06-01,Neptune,3841325989.3975387,-2114281567.580446,-961022734.2779946
2011-06-01,Pluto,488985296.6570285,-4507276916.154606,-1553911614.6013079
2011-07-01,Sun,0.0,0.0,0.0
2011-07-01,Mercury,-57825617.17042322,-215896.4602731876,5827064.055102332
2011-07-01,Venus,40093604.02862537,92009323.420248,38826287.98577103
2011-07-01,Earth,22408356.946980923,-137995816.51265806,-59822080.975819185
2011-07-01,Mars,153113490.58118108,142904265.5012326,61398438.366794296
2011-07-01,Jupiter,675262690.7766521,284283632.4755856,105399059.44139768
2011-07-01,Saturn,-1381139088.8588808,-402417884.8453442,-106760654.57832327
2011-07-01,Uranus,3002643301.1406198,86172599.74052063,-4727149.883778178
2011-07-01,Neptune,3848501766.2261357,-2102967645.622493,-956570536.1548654
2011-07-01,Pluto,503259040.10738355,-4506884968.8731985,-1558089923.2087886
2011-08-01,Sun,0.0,0.0,0.0
2011-08-01,Mercury,3118335.066361757,-60813592.831937335,-32858372.447444115
2011-08-01,Venus,-50932661.17627465,85300354.83139214,41568784.712073565
2011-08-01,Earth,93496992.88091469,-109456467.49003688,-47449846.24302313
2011-08-01,Mars,103299953.50225346,181991435.9964587,80672752.78421615
2011-08-01,Jupiter,659741061.3154732,314694801.78682226,118812001.98691022
2011-08-01,Saturn,-1374922525.0952833,-425229550.1793956,-116450512.45862527
2011-08-01,Uranus,3001988423.294802,102091160.8485684,2254038.721423703
2011-08-01,Neptune,3855876830.6247163,-2091254781.940953,-951960010.5171059
2011-08-01,Pluto,518004292.51255774,-4506441621.860971,-1562394255.5710263
2011-09-01,Sun,0.0,0.0,0.0
2011-09-01,Mercury,40040424.31952405,24641774.599096455,8965647.34824703
2011-09-01,Venus,-105762462.9779334,17322042.307869866,14454156.593776923
2011-09-01,Earth,139529665.48034865,-51836414.25487745,-22470833.92446
2011-09-01,Mars,44756646.20143662,205915743.22300634,93228014.69921836
2011-09-01,Jupiter,642675167.4778347,344369837.4566649,131947015.52508286
2011-09-01,Saturn,-1368270597.983465,-447906532.1132972,-126103487.92815712
2011-09-01,Uranus,3001227949.8744373,118006141.3693097,9235151.96186418
2011-09-01,Neptune,3863211255.8510137,-2079519870.2900405,-947339448.6924882
2011-09-01,Pluto,532745073.0532317,-4505959376.771899,-1566685101.9455378
2011-10-01,Sun,0.0,0.0,0.0
2011-10-01,Mercury,-59634071.328053676,-14599746.388617763,-1658675.947602862
2011-10-01,Venus,-87135559.74025282,-61063671.853618205,-21991343.63044043
2011-10-01,Earth,148051230.00721905,17377681.01882576,7534275.343840587
2011-10-01,Mars,-15332914.582509847,213942117.96066773,98533036.17508179
2011-10-01,Jupiter,624729391.9194278,372322546.9651043,144365215.87852582
2011-10-01,Saturn,-1361421852.1985567,-469717375.8169247,-135407187.75934303
2011-10-01,Uranus,3000391477.307726,133403798.95337993,15990765.170947354
2011-10-01,Neptune,3870270317.005107,-2068142626.6158142,-942858426.6629167
2011-10-01,Pluto,547005973.6926211,-4505455714.203191,-1570824678.9067695
2011-11-01,Sun,0.0,0.0,0.0
2011-11-01,Mercury,16497783.097263848,-57332256.197435014,-32375403.3975407
2011-11-01,Venus,-7871284.088856768,-99233474.18251365,-44179699.81415373
2011-11-01,Earth,116423631.0300498,83838951.59742895,36345850.42545943
2011-11-01,Mars,-76377627.9680328,207088953.0406603,97039008.47848815
2011-11-01,Jupiter,604752347.2240725,400352442.4187893,156865954.50557864
2011-11-01,Saturn,-1353923045.5758233,-492109616.8423139,-144979021.44743118
2011-11-01,Uranus,2999423254.750574,149310099.09786817,22971013.6745945
2011-11-01,Neptune,3877524540.214383,-2056364687.1274025,-938218256.4426222
2011-11-01,Pluto,561737604.7705272,-4504897121.430211,-1575088943.4406574
2011-12-01,Sun,0.0,0.0,0.0
2011-12-01,Mercury,29116433.965371452,33042364.702517875,14596192.3215833
2011-12-01,Venus,74497990.42147043,-70328057.69969302,-36385641.49624231
2011-12-01,Earth,54131033.14651425,125573817.95970948,54438287.69370542
2011-12-01,Mars,-130637671.59865154,187082375.92157647,89328585.51502119
2011-12-01,Jupiter,584079310.8334376,426592251.3062563,168616358.72003704
2011-12-01,Saturn,-1346261272.1827133,-513632428.06027645,-154198762.25198644
2011-12-01,Uranus,2998385764.5333524,164698307.05241698,29725330.08749413
2011-12-01,Neptune,3884505836.826399,-2044946033.1416602,-933718348.7684704
2011-12-01,Pluto,575989427.5022937,-4504319699.009896,-1579202767.747422
2012-01-01,Sun,0.0,0.0,0.0
2012-01-01,Mercury,-57219035.551850386,-27971640.487298064,-9041519.765931502
2012-01-01,Venus,107877114.88030699,7037617.432758368,-3687876.834210898
2012-01-01,Earth,-25502620.12941621,132818318.88104402,57578668.928817175
2012-01-01,Mars,-178430210.0749603,154529660.34447902,75688916.67537999
2012-01-01,Jupiter,561383919.6059451,452732423.81988937,180373293.13916287
2012-01-01,Saturn,-1337929299.161407,-535714301.23798096,-163678278.70455724
2012-01-01,Uranus,2997209860.8087287,180593758.05269575,36703763.072808065
2012-01-01,Neptune,3891679549.425748,-2033125540.653549,-929058756.82495
2012-01-01,Pluto,590711447.9090497,-4503685017.5287485,-1583440392.4265122
2012-02-01,Sun,0.0,0.0,0.0
2012-02-01,Mercury,29005954.573869035,-50904535.74013261,-30228012.921919875
2012-02-01,Venus,65654386.804907665,79240017.54635496,31470905.531441424
2012-02-01,Earth,-97838448.87345544,101313565.14714497,43920746.148039825
2012-02-01,Mars,-215123691.2000211,112308904.70670491,57314999.57012282
2012-02-01,Jupiter,537389315.1158671,477825376.4139606,191712991.8719223
2012-02-01,Saturn,-1329179433.914465,-557628829.1843777,-173106669.77616736
2012-02-01,Uranus,2995928448.079459,196482864.07913688,43680908.79440802
2012-02-01,Neptune,3898812229.5064573,-2021283605.4405894,-924389366.6334767
2012-02-01,Pluto,605428408.5725497,-4503011768.067679,-1587664457.1677718
2012-03-01,Sun,0.0,0.0,0.0
2012-03-01,Mercury,15621380.545086537,38539054.82230756,18942094.825706493
2012-03-01,Venus,-17269247.94297567,96290125.86611935,44390709.68746609
2012-03-01,Earth,-140293475.38782623,44868360.38358895,19450530.710581467
2012-03-01,Mars,-237551843.09546617,66497999.11097723,36909044.2403985
2012-03-01,Jupiter,513819256.1266426,500303048.050277,201921374.2647872
2012-03-01,Saturn,-1320619172.4842625,-577972374.7286791,-181878015.39931038
2012-03-01,Uranus,2994634213.018244,211340625.83910078,50206532.933209494
2012-03-01,Neptune,3905447520.097177,-2010186363.0685172,-920012399.9936497
2012-03-01,Pluto,619191202.965395,-4502347098.300632,-1591603713.0467117
2012-04-01,Sun,0.0,0.0,0.0
2012-04-01,Mercury,-53026431.91122457,-36939407.93504179,-14256260.267987395
2012-04-01,Venus,-92739424.60279337,47597453.28795075,27259518.02495955
2012-04-01,Earth,-146910908.66139686,-27578835.932902895,-11956810.152271327
2012-04-01,Mars,-247412064.2331639,13633019.110794885,12928156.27716475
2012-04-01,Jupiter,487481663.460358,523217156.53935146,212384204.445053
2012-04-01,Saturn,-1311071537.305711,-599544991.9979571,-191199536.4377379
2012-04-01,Uranus,2993148668.964456,227215858.95221463,57180488.69903309
2012-04-01,Neptune,3912500559.715078,-1998303276.4430497,-915324183.4278445
2012-04-01,Pluto,633898036.4739254,-4501599394.190999,-1595801492.4000235
2012-05-01,Sun,0.0,0.0,0.0
2012-05-01,Mercury,34766360.75885672,-46599068.503489375,-28515237.306839358
2012-05-01,Venus,-102939072.05898032,-32862076.807604715,-8294800.241321525
2012-05-01,Earth,-114403456.23634772,-90720021.16241473,-39330119.0287586
2012-05-01,Mars,-242283911.8339534,-38371582.0018352,-11062936.806900019
2012-05-01,Jupiter,460929788.2250044,544251986.1530563,222046741.66479182
2012-05-01,Saturn,-1301445020.075518,-620244878.5811192,-200163980.2886851
2012-05-01,Uranus,2991610670.8679566,242571385.46400017,63927567.66331369
2012-05-01,Neptune,3919286795.9428725,-1986783443.0064735,-910778005.8647331
2012-05-01,Pluto,648125311.7724595,-4500839277.5413,-1599850909.5266726
2012-06-01,Sun,0.0,0.0,0.0
2012-06-01,Mercury,-4387017.05071185,40313412.03113053,21974579.560715772
2012-06-01,Venus,-41805511.827240646,-92692755.91728747,-39081608.56513346
2012-06-01,Earth,-50410013.27848001,-131656726.28793739,-57077696.99350349
2012-06-01,Mars,-221665293.6853477,-89634436.92189798,-35132169.05398505
2012-06-01,Jupiter,432458818.8286966,564766309.791475,231532898.5497719
2012-06-01,Saturn,-1291101893.6342459,-641446074.7421013,-209366344.00807855
2012-06-01,Uranus,2989917720.8320413,258430361.41202375,70897335.59141272
2012-06-01,Neptune,3926258569.2623205,-1974858994.5918458,-906070836.3428648
2012-06-01,Pluto,662821400.584304,-4500016140.862506,-1604021912.3448508
2012-07-01,Sun,0.0,0.0,0.0
2012-07-01,Mercury,-47137299.4220599,-44723536.71435356,-19015050.459019765
2012-07-01,Venus,45779476.35949072,-89123722.41104162,-43017045.39607814
2012-07-01,Earth,24484391.89418895,-137944661.34823364,-59804539.0203299
2012-07-01,Mars,-187481456.7220508,-133503479.73138951,-56176456.666031554
2012-07-01,Jupiter,403970044.1640231,583398184.7311814,240212620.19587237
2012-07-01,Saturn,-1280713408.0758836,-661775152.5958178,-218210439.84145087
2012-07-01,Uranus,2988179077.4318533,273769110.5526865,77639903.32695875
2012-07-01,Neptune,3932966018.753521,-1963299361.7647758,-901506407.0610731
2012-07-01,Pluto,677038065.6054846,-4499183153.797037,-1608045393.0059237
2012-08-01,Sun,0.0,0.0,0.0
2012-08-01,Mercury,44460542.23510401,-35968219.85500468,-23831561.43139733
2012-08-01,Venus,104177265.92458135,-24954976.997431368,-17839927.14446229
2012-08-01,Earth,95186819.86410871,-108577006.09287204,-47074218.68454294
2012-08-01,Mars,-139013574.15313855,-169367486.76796556,-73934834.58967233
2012-08-01,Jupiter,373633375.3422019,601353010.9151936,248647129.4516707
2012-08-01,Saturn,-1269591228.156508,-682581585.4117107,-227283296.89102098
2012-08-01,Uranus,2986278873.817304,289609658.1441203,84604530.40027447
2012-08-01,Neptune,3939856227.8841996,-1951334032.7236633,-896780474.1163214
2012-08-01,Pluto,691722960.7592679,-4498284852.092707,-1612189567.5720627
2012-09-01,Sun,0.0,0.0,0.0
2012-09-01,Mercury,-23788982.48357907,35679283.25280468,21520494.961189907
2012-09-01,Venus,89923310.32783681,56270841.37640549,19609077.16758443
2012-09-01,Earth,140440098.8990797,-50413865.39996968,-21860280.61941863
2012-09-01,Mars,-79916820.87664682,-192179072.8816048,-85993508.93295231
2012-09-01,Jupiter,342455573.11282855,617954730.8344578,256522138.83202544
2012-09-01,Saturn,-1258079662.7403042,-703178673.0181606,-236286452.98689124
2012-09-01,Uranus,2984273410.705949,305440008.40298706,91566179.55835162
2012-09-01,Neptune,3946704873.217086,-1939348113.2444751,-892045078.5536768
2012-09-01,Pluto,706401996.409989,-4497348455.073465,-1616320088.8656282
2012-10-01,Sun,0.0,0.0,0.0
2012-10-01,Mercury,-37197021.63011663,-52975435.182758376,-24444040.850399874
2012-10-01,Venus,15278411.97528648,97270883.31947584,42780877.2046702
2012-10-01,Earth,148016207.2656001,18916064.481074356,8194951.079151143
2012-10-01,Mars,-16427294.767691456,-199044500.82809222,-90856799.28067382
2012-10-01,Jupiter,311552348.74212617,632703889.6835704,263596405.07451037
2012-10-01,Saturn,-1246572945.5414836,-722906585.4576707,-244930394.65592787
2012-10-01,Uranus,2982232464.7059937,320749464.81714076,98300192.0608764
2012-10-01,Neptune,3953292948.924136,-1927729349.174238,-887453474.4094908
2012-10-01,Pluto,720601827.83296,-4496406058.545287,-1620304355.8754094
2012-11-01,Sun,0.0,0.0,0.0
2012-11-01,Mercury,51124132.38382777,-22939370.8049778,-17553167.621043842
2012-11-01,Venus,-71970782.54026332,70876182.54947543,36427520.103537574
2012-11-01,Earth,115470616.35515206,85022933.36445889,36853174.93632819
2012-11-01,Mars,50470677.43425428,-188546806.0150715,-87848180.9166824
2012-11-01,Jupiter,278936624.3765019,646557711.499323,270328598.18648624
2012-11-01,Saturn,-1234308442.4241433,-743074995.1813163,-253788910.9706907
2012-11-01,Uranus,2980020023.112454,336558112.07670146,105255262.35856837
2012-11-01,Neptune,3960059586.7661877,-1915703278.0672426,-882699602.7821482
2012-11-01,Pluto,735268999.385096,-4495394904.514175,-1624407974.3012602
2012-12-01,Sun,0.0,0.0,0.0
2012-12-01,Mercury,-36292448.46338256,28705883.564877838,19100874.83655312
2012-12-01,Venus,-107758391.77886169,-3891018.2607238265,5053481.021619211
2012-12-01,Earth,52597456.72265255,126034450.58311449,54632081.06374107
2012-12-01,Mars,110547716.5111306,-161081960.38714296,-76873036.92013322
2012-12-01,Jupiter,246783473.30768558,658600873.6008391,276273431.23161244
2012-12-01,Saturn,-1222081778.4586926,-762377512.6858134,-262288148.07497963
2012-12-01,Uranus,2977778875.1662946,351845515.1107499,111982446.75676039
2012-12-01,Neptune,3966568159.695233,-1904045892.2988732,-878090211.147014
2012-12-01,Pluto,749457136.0390794,-4494380294.51375,-1628366183.196351
2013-01-01,Sun,0.0,0.0,0.0
2013-01-01,Mercury,-25420324.243912425,-58614598.41543977,-28668455.84234123
2013-01-01,Venus,-69053617.88532996,-78123081.20838407,-30793619.51162858
2013-01-01,Earth,-27125116.373010512,132346140.55774423,57367903.85520115
2013-01-01,Mars,161384264.3156123,-116606838.03597023,-57846228.07304938
2013-01-01,Jupiter,213023986.31609118,669617318.355881,281817293.2296426
2013-01-01,Saturn,-1209082484.2849286,-782095626.1658041,-270992313.5638986
2013-01-01,Uranus,2975359667.3550334,367630288.50157523,118929984.46468438
2013-01-01,Neptune,3973252500.0903263,-1891980155.0723224,-873318054.9652252
2013-01-01,Pluto,764112003.3888637,-4493294656.892934,-1632442851.4955726
2013-02-01,Sun,0.0,0.0,0.0
2013-02-01,Mercury,53717237.25147062,-8142086.55641994,-9908941.764018184
2013-02-01,Venus,18249003.26062873,-97713919.41896236,-45131365.66667761
2013-02-01,Earth,-98996806.52580479,100002720.49565971,43345728.559191674
2013-02-01,Mars,195117684.07192847,-59855079.76416248,-32726612.717174284
2013-02-01,Jupiter,178797455.79062822,679166569.518481,286743646.65084994
2013-02-01,Saturn,-1195716927.8056731,-801576840.2076735,-279614400.9057483
2013-02-01,Uranus,2972835470.61145,383402097.50985855,125873328.6073205
2013-02-01,Neptune,3979894907.1009912,-1879894446.2594757,-868536680.2735821
2013-02-01,Pluto,778760450.255212,-4492171272.466645,-1636505806.2807736
2013-03-01,Sun,0.0,0.0,0.0
2013-03-01,Mercury,-43228987.92202472,22811077.7865803,16679171.448351052
2013-03-01,Venus,87880461.19815888,-56593581.98727372,-31035339.779663753
2013-03-01,Earth,-139755432.554686,45322773.01325264,19640392.657408666
2013-03-01,Mars,207755231.0569054,-2952717.843679077,-6968249.528540466
2013-03-01,Jupiter,147546051.62643304,686520418.7506876,290656558.0008054
2013-03-01,Saturn,-1183334099.4386938,-818964737.0369519,-287329543.3042688
2013-03-01,Uranus,2970465364.00398,397635993.1163031,132140926.86082307
2013-03-01,Neptune,3985858396.6374397,-1868961261.0074704,-864210137.1446816
2013-03-01,Pluto,791985693.5398568,-4491124217.93959,-1640163775.2468064
2013-04-01,Sun,0.0,0.0,0.0
2013-04-01,Mercury,-18949310.942086168,-60411966.250329845,-30291784.421461456
2013-04-01,Venus,105411297.42525797,24734085.310591556,4448114.68782844
2013-04-01,Earth,-146723372.68785542,-27081087.62247041,-11748987.75498755
2013-04-01,Mars,201040521.40749088,60134918.716409065,22149728.591480143
2013-04-01,Jupiter,112644252.85003532,693246642.8614888,294389325.0363546
2013-04-01,Saturn,-1169285141.7158902,-837980486.4419867,-295788801.18148977
2013-04-01,Uranus,2967741529.3249955,413381579.8344237,139075609.14780718
2013-04-01,Neptune,3992420791.8822746,-1856837890.176402,-859411355.1070802
2013-04-01,Pluto,806621610.9500132,-4489929190.578048,-1644200598.4762595
2013-05-01,Sun,0.0,0.0,0.0
2013-05-01,Mercury,53660312.82122664,-4192963.3359559807,-7786188.356903732
2013-05-01,Venus,51843214.512552395,87160395.99548018,35926369.56650101
2013-05-01,Earth,-114517954.2030293,-90342674.91936557,-39174879.62915172
2013-05-01,Mars,175332933.43408382,115538425.04222365,48256078.58961985
2013-05-01,Jupiter,78636401.20424958,698334746.6431128,297398184.7952067
2013-05-01,Saturn,-1155354416.2316654,-856142884.7361468,-303890497.6176124
2013-05-01,Uranus,2965005781.538475,428605357.56387746,145781920.79187465
2013-05-01,Neptune,3998731369.1274323,-1845086927.9208732,-854758732.5436927
2013-05-01,Pluto,820778980.8149762,-4488736970.145863,-1648094113.373188
2013-06-01,Sun,0.0,0.0,0.0
2013-06-01,Mercury,-53290933.878053814,9337809.805635413,10532308.186420992
2013-06-01,Venus,-39091609.4270864,90068511.87143129,42990257.35489079
2013-06-01,Earth,-50715687.24802689,-131529579.01354675,-57030875.27030485
2013-06-01,Mars,132546838.336531,162080502.38315883,70759101.75484714
2013-06-01,Jupiter,43330000.19037281,702122052.3303442,299881101.62593657
2013-06-01,Saturn,-1140618215.5287821,-874657853.2141787,-312172503.8858006
2013-06-01,Uranus,2962075808.670842,444321699.7802741,152706709.5253196
2013-06-01,Neptune,4005210763.0676613,-1832925100.0515132,-849942143.3295263
2013-06-01,Pluto,835401519.8154384,-4487468145.670414,-1652103877.024194
2013-07-01,Sun,0.0,0.0,0.0
2013-07-01,Mercury,-8933979.671366248,-61731324.51284017,-32028265.112044603
2013-07-01,Venus,-100947341.91675268,30771126.616190642,20225940.019990288
2013-07-01,Earth,24157398.1532565,-138108727.05249813,-59883614.54313164
2013-07-01,Mars,80026657.80805787,193706054.35207245,86683141.46477748
2013-07-01,Jupiter,9073846.8305948,704365535.1292568,301676724.3823405
2013-07-01,Saturn,-1126032121.1197593,-892326268.5411359,-320098383.84956676
2013-07-01,Uranus,2959140712.280921,459516127.35162884,159402985.35430932
2013-07-01,Neptune,4011440881.243879,-1821137158.8427534,-845272381.8755188
2013-07-01,Pluto,849545735.4077617,-4486204644.431078,-1655971185.0869477
2013-08-01,Sun,0.0,0.0,0.0
2013-08-01,Mercury,49704806.439460754,11264142.565209411,887174.3170888284
2013-08-01,Venus,-93333753.07947391,-51951008.876996085,-17473817.239868317
2013-08-01,Earth,95010699.48046519,-109012850.81470011,-47270484.900705814
2013-08-01,Mars,19391873.356489506,210989588.91365293,96247956.52635354
2013-08-01,Jupiter,-26342394.55017251,705219315.9990474,302904926.6633288
2013-08-01,Saturn,-1110628869.3432412,-910321300.0946095,-328194356.3238313
2013-08-01,Uranus,2956004896.519516,475201057.4152249,166316927.01810446
2013-08-01,Neptune,4017836995.2456107,-1808937365.254906,-840438179.653602
2013-08-01,Pluto,864154468.2136884,-4484862303.936503,-1659953847.9589288
2013-09-01,Sun,0.0,0.0,0.0
2013-09-01,Mercury,-58290889.662333906,-5090054.286122631,3349397.513943089
2013-09-01,Venus,-19527542.364523064,-98261275.64755413,-42979495.495831534
2013-09-01,Earth,140550606.43529013,-51016175.90082039,-22128463.040479243
2013-09-01,Mars,-42750062.95262991,212477882.34273311,98608550.76312743
2013-09-01,Jupiter,-61703450.74940062,704592400.3866804,303497118.5542039
2013-09-01,Saturn,-1094894531.1926162,-928044990.4565952,-336192509.25177234
2013-09-01,Uranus,2952764592.9370127,490869193.6773752,173224990.91130427
2013-09-01,Neptune,4024190680.940295,-1796718466.4276712,-835595101.2115957
2013-09-01,Pluto,878756021.9536239,-4483482711.242705,-1663922723.0650907
2013-10-01,Sun,0.0,0.0,0.0
2013-10-01,Mercury,4679536.66934425,-60920490.4973049,-33001037.579654157
2013-10-01,Venus,65701558.42158295,-77989078.77890584,-39250713.65910499
2013-10-01,Earth,148464801.67844984,18297572.43491723,7919521.760207332
2013-10-01,Mars,-100124256.31300648,199742401.3839492,94316273.42558719
